id,sessionID,timestamp,dac_1,dac_2,dac_3,dac_4
27,,2025-01-18T18:14:28.210583,4.9740001347652445,1.8385204984432106,3.1113745337288483,4.313994450650732
28,,2025-01-18T18:14:28.213611,3.1986306783380716,2.776308763832617,4.883578830569873,4.491821611843462
29,,2025-01-18T18:14:28.217115,4.440435502203713,0.034184073435034046,3.564359082876198,2.669783961902062
30,,2025-01-18T18:14:28.220405,1.5774415983819945,3.0770763532049887,3.7041103671181546,4.21220321568493
31,,2025-01-18T18:14:28.223408,3.775688660003617,2.6822092576777363,0.8306316581701306,3.612548651938643
32,,2025-01-18T18:14:28.226411,4.037777608294867,0.5400365237680577,3.0291780441392717,4.8136914905622366
33,,2025-01-18T18:14:28.229725,3.0067296198416003,1.178703051821396,1.957278043035657,3.2143857446103046
34,,2025-01-18T18:14:28.232515,1.06056038110948,2.177980142634803,4.827313894466562,0.5182829442379261
35,,2025-01-18T18:14:28.235922,4.554279939643945,2.38010033061017,0.17040779550480112,2.738560742002896
36,,2025-01-18T18:14:28.239357,0.4552308945018618,3.4909873189578984,3.291057420716921,4.89494383760287
37,,2025-01-18T18:14:28.242766,0.8373704442624802,0.9444739493609311,0.6590763605617578,2.867511094723149
38,,2025-01-18T18:14:28.245994,0.8346223736899988,2.7286043934414073,3.490158314953798,2.984692800855155
39,,2025-01-18T18:14:28.249235,0.7135854105491579,3.8165127549319404,2.2466496931205686,2.1413576038455773
40,,2025-01-18T18:14:28.252302,4.377228564023119,4.015313917089776,1.3491803791441825,4.498834132249939
41,,2025-01-18T18:14:28.255392,3.755922471351279,1.0488374444403648,4.493802013634738,0.784225563812535
42,,2025-01-18T18:14:28.258643,0.05006782142770949,4.537264854004476,2.804600393497951,1.7411615210733822
43,,2025-01-18T18:14:28.262050,1.937429184666366,1.386094675169132,3.579179042378886,0.8951896776300106
44,,2025-01-18T18:14:28.265387,1.4761450887277143,4.552505113407094,3.6803500994131424,4.05589574810496
45,,2025-01-18T18:14:28.268494,3.7215541180765284,3.556966250861123,1.5876936526590302,1.5313068060809005
46,,2025-01-18T18:14:28.271507,0.8271316690306446,4.894650425985344,2.035619769941619,1.4552344876849972
47,,2025-01-18T18:14:28.274804,4.464480105778435,2.7591138975530742,4.843089912545751,3.55362113041787
48,,2025-01-18T18:14:28.277807,4.353282058060685,0.5046928435191239,0.3395890788253292,1.2197353539503681
49,,2025-01-18T18:14:28.281310,3.9883178948517766,1.1137285458242623,3.7789544076936443,3.2267298344252793
50,,2025-01-18T18:14:28.284813,1.9713610691494554,1.1277999095157805,0.6883379635142706,3.1440270703434137
51,,2025-01-18T18:14:28.287816,0.5914149194858576,1.9297208519025733,3.934897941816469,2.051385063092081
52,,2025-01-18T18:14:28.290818,1.5818784834970896,3.497410250265413,4.138725677402192,3.276257900994228
53,,2025-01-18T18:14:28.294321,1.5426291594948012,1.8305572882426686,1.3676370202444477,0.013912642954869159
54,,2025-01-18T18:14:28.297301,4.923461851583794,0.7863360548010745,4.815465567121928,3.5468007207195873
55,,2025-01-18T18:14:28.300384,3.7304775608542053,3.6154904275064497,2.9057398411898037,1.03923951931653
56,,2025-01-18T18:14:28.303759,3.8843717416580774,4.719305447250301,4.638911994759825,2.031969907042241
57,,2025-01-18T18:14:28.306820,4.208013179158291,3.456408970073988,0.7123118615399604,1.9172837966030616
58,,2025-01-18T18:14:28.310340,2.751773682662471,4.202649001836517,3.7881947551416677,4.749011037023071
59,,2025-01-18T18:14:28.313298,3.174024814285954,0.019705814702120628,3.0946284081934157,4.597513220844068
60,,2025-01-18T18:14:28.316518,4.035945920589184,1.7508404999021832,4.619442857828989,2.9579704447104067
61,,2025-01-18T18:14:28.319811,4.449203995195034,1.270839964693557,0.6598084554447881,1.8495736326606922
62,,2025-01-18T18:14:28.322951,1.322430023420701,2.0690045743341754,4.1656845098606645,1.8497048903114843
63,,2025-01-18T18:14:28.326454,3.0471871136388016,1.5381509229491002,0.6897357861420916,4.995748966922275
64,,2025-01-18T18:14:28.329457,4.212665986633587,2.3321501054734313,4.153161738473564,3.301963858957299
65,,2025-01-18T18:14:28.332459,3.6209420445881597,3.812031243552307,3.724812769074617,1.9910579924625005
66,,2025-01-18T18:14:28.335951,1.0448422710869303,0.9301514449651144,2.7613411483128254,4.503155556871267
67,,2025-01-18T18:14:28.339083,3.7566258426610415,0.1847464488739703,0.41162737178574993,2.6599054286409274
68,,2025-01-18T18:14:28.342276,3.165626384282325,1.859390441128942,0.8330510973137528,4.067693119507338
69,,2025-01-18T18:14:28.345412,3.5376651567183197,0.18872921608755033,1.5404437353309892,1.0453650248511819
70,,2025-01-18T18:14:28.348742,2.2180355193255434,3.0195510691105145,4.6789371638788015,4.907777823676472
71,,2025-01-18T18:14:28.352021,1.9840930242741739,1.8420163737793844,3.572238291724974,3.766326541303351
72,,2025-01-18T18:14:28.355206,4.7766557891393715,4.703302450082518,2.080724767850865,0.3013169318990727
73,,2025-01-18T18:14:28.358462,2.4990035152602226,0.17453616001937455,0.6313322939793303,4.973504833646162
74,,2025-01-18T18:14:28.361547,1.5921599280979652,1.4328004541977406,3.785968444606932,1.2097245111972788
75,,2025-01-18T18:14:28.364888,0.1379084162142863,0.0018711156195722056,3.430619275054832,4.272125441795822
76,,2025-01-18T18:14:28.368392,4.692751440699276,0.04986818200374554,0.22047834668233957,3.6840989914340345
77,,2025-01-18T18:14:28.371446,2.0184097799915084,4.179740076695761,0.7806877110626081,0.19329666289776226
78,,2025-01-18T18:14:28.374494,0.39837554943999764,2.0516781522493406,0.49903619239654806,0.003257920246669266
79,,2025-01-18T18:14:28.377885,0.2881445000677202,1.9406674474702008,4.690505627632867,3.256787988753662
80,,2025-01-18T18:14:28.380992,2.0263710141156617,2.599278375809666,3.241453461365151,1.7704060391139709
81,,2025-01-18T18:14:28.383999,3.0770627663757626,3.9113543744714505,3.9948561630430888,1.4571554840025707
82,,2025-01-18T18:14:28.388001,4.33789756788133,2.5436463092901533,0.28418828436626853,2.924650381937863
83,,2025-01-18T18:14:28.391160,0.5667972600614507,1.0969740796804694,1.0956619150377578,3.7050738286674556
84,,2025-01-18T18:14:28.394469,4.216537809379535,4.304155517563607,4.83754511183606,2.9371832651508174
85,,2025-01-18T18:14:28.397542,1.5825924595269092,4.4547852421000425,4.936211173569251,1.313910201613608
86,,2025-01-18T18:14:28.400809,0.6903078314522759,1.0547902783273626,4.590314172738329,4.592852204066202
87,,2025-01-18T18:14:28.403895,3.6448587189574737,4.816661745786738,2.8314014216858006,1.2524929069341901
88,,2025-01-18T18:14:28.407140,1.6935668097018137,4.120101851988508,3.5112805250789663,1.905620816288962
89,,2025-01-18T18:14:28.410617,1.3788967491819322,4.929673938153747,2.0372115686148295,3.676544421896917
90,,2025-01-18T18:14:28.413791,2.0284393728347725,1.6190060201649104,4.504124295866745,0.1960350939588773
91,,2025-01-18T18:14:28.417021,3.9201820859671708,0.8616848102536651,4.324210944355201,2.2619369178592663
92,,2025-01-18T18:14:28.420311,1.4755731643384924,4.098350294556377,3.972026716967585,0.9808846942634014
93,,2025-01-18T18:14:28.423388,3.3383726931924738,1.0648196490554773,2.3889557410281292,2.418347009542714
94,,2025-01-18T18:14:28.426611,4.424757766727913,0.10897148362062903,4.397282521674272,3.2522483985784314
95,,2025-01-18T18:14:28.429783,2.2060147336401315,1.206403980708703,2.1283387727762584,1.6859460573319252
96,,2025-01-18T18:14:28.433286,3.6195751395691227,1.206958620515313,3.8454529052592563,2.540489749204471
97,,2025-01-18T18:14:28.436289,4.451948538235545,1.5684519030714783,1.4907356664055504,0.12387841680978118
98,,2025-01-18T18:14:28.439292,4.165761106083115,1.1134017052783314,1.174736316050684,0.9684405319605716
99,,2025-01-18T18:14:28.442795,2.678974366311736,2.3957840205640095,1.9865347610364896,4.3627658212167315
100,,2025-01-18T18:14:28.446131,2.098571968962139,2.7881625688203493,0.8040977928131576,4.528524558359867
